Winrate_Blue_Top,Games_Blue_Top,Winrate_Blue_Jungle,Games_Blue_Jungle,Winrate_Blue_Mid,Games_Blue_Mid,Winrate_Blue_Carry,Games_Blue_Carry,Winrate_Blue_Support,Games_Blue_Support,Winrate_Red_Top,Games_Red_Top,Winrate_Red_Jungle,Games_Red_Jungle,Winrate_Red_Mid,Games_Red_Mid,Winrate_Red_Carry,Games_Red_Carry,Winrate_Red_Support,Games_Red_Support,Outcome
62.3,324.0,54.1,61.0,64.7,17.0,48.9,47.0,36.4,11.0,75.0,4.0,56.1,376.0,57.1,14.0,100.0,3.0,52.9,17.0,False
50.0,4.0,52.7,93.0,25.0,4.0,57.1,28.0,47.2,144.0,64.7,17.0,50.0,62.0,58.5,41.0,52.3,673.0,53.2,156.0,False
64.7,17.0,56.2,723.0,40.5,37.0,68.8,32.0,36.4,11.0,0.0,2.0,54.3,254.0,33.3,9.0,,,66.1,127.0,True
80.0,10.0,,,73.3,15.0,50.3,294.0,53.0,572.0,,,0.0,1.0,33.3,9.0,0.0,1.0,11.1,9.0,True
56.3,32.0,57.6,170.0,44.0,25.0,47.1,34.0,33.3,3.0,54.1,37.0,50.0,70.0,56.0,150.0,,,63.6,22.0,False
40.0,5.0,55.3,257.0,55.8,95.0,33.3,18.0,0.0,1.0,44.6,65.0,45.0,20.0,22.2,18.0,100.0,1.0,38.9,18.0,False
,,53.6,28.0,57.0,349.0,52.8,1205.0,56.6,76.0,45.1,113.0,45.0,20.0,52.4,330.0,0.0,2.0,60.7,56.0,True
,,50.0,2.0,0.0,3.0,42.9,7.0,53.2,156.0,49.8,287.0,60.4,111.0,48.3,29.0,56.3,16.0,58.3,12.0,False
54.1,146.0,54.5,213.0,59.5,42.0,50.0,18.0,55.1,98.0,50.6,160.0,63.6,77.0,0.0,2.0,55.6,9.0,,,True
75.0,12.0,,,55.4,148.0,55.1,236.0,50.0,2.0,48.9,354.0,52.5,40.0,22.2,18.0,55.0,20.0,41.2,51.0,True
,,20.0,5.0,53.4,348.0,,,57.9,19.0,51.9,27.0,50.0,162.0,100.0,2.0,59.1,66.0,56.3,16.0,False
,,52.6,19.0,47.8,23.0,59.5,37.0,58.8,17.0,,,62.1,301.0,52.5,992.0,0.0,4.0,65.2,66.0,True
69.2,13.0,57.1,21.0,52.8,466.0,,,50.0,76.0,0.0,1.0,57.9,271.0,47.8,23.0,55.8,764.0,47.1,70.0,True
66.7,15.0,56.8,310.0,55.9,118.0,55.0,80.0,64.0,25.0,37.5,16.0,50.8,61.0,33.3,6.0,25.0,8.0,50.6,2957.0,True
53.1,145.0,51.8,411.0,61.4,171.0,25.0,4.0,55.6,72.0,,,58.4,603.0,50.0,2.0,46.3,80.0,50.0,82.0,False
59.0,78.0,57.1,14.0,55.1,672.0,70.2,47.0,80.0,5.0,41.1,56.0,25.0,8.0,46.9,32.0,53.2,365.0,0.0,1.0,True
61.6,297.0,57.9,271.0,32.0,25.0,0.0,2.0,33.3,9.0,49.5,576.0,60.0,5.0,53.7,300.0,,,68.4,19.0,False
67.3,49.0,57.9,271.0,50.6,83.0,60.0,70.0,,,57.6,172.0,33.3,9.0,53.1,303.0,53.8,13.0,47.5,59.0,True
28.6,7.0,50.3,195.0,50.0,2.0,61.4,114.0,69.2,26.0,57.8,353.0,50.0,12.0,62.1,116.0,100.0,2.0,51.9,27.0,False
46.2,13.0,66.7,18.0,32.0,25.0,50.0,12.0,51.5,33.0,51.9,77.0,58.9,207.0,53.4,322.0,43.2,44.0,75.0,4.0,False
50.5,91.0,43.8,32.0,46.9,32.0,25.0,16.0,50.0,36.0,47.1,17.0,53.7,979.0,61.1,72.0,,,51.7,445.0,False
59.0,183.0,59.0,105.0,41.4,29.0,53.4,642.0,53.8,132.0,64.0,25.0,43.8,32.0,46.9,32.0,85.7,7.0,60.5,76.0,False
46.2,13.0,55.4,177.0,67.4,86.0,57.9,19.0,59.4,298.0,14.3,7.0,66.7,3.0,36.8,19.0,55.2,125.0,42.4,33.0,True
55.8,52.0,25.0,4.0,41.9,31.0,53.4,618.0,50.5,95.0,66.7,3.0,53.4,58.0,,,77.8,9.0,61.8,55.0,False
55.7,228.0,68.4,38.0,56.7,30.0,68.8,16.0,45.5,22.0,56.5,402.0,51.5,33.0,54.9,386.0,75.0,8.0,53.2,466.0,False
43.5,23.0,47.5,40.0,54.4,68.0,,,33.3,3.0,,,56.7,672.0,53.6,28.0,50.0,6.0,61.2,67.0,False
50.8,772.0,57.1,7.0,53.3,135.0,58.6,87.0,53.1,275.0,64.7,17.0,55.7,305.0,42.9,14.0,53.2,203.0,,,False
62.5,8.0,52.3,130.0,50.0,4.0,62.5,8.0,54.0,63.0,33.3,18.0,54.3,232.0,60.0,20.0,50.0,6.0,72.2,18.0,True
50.0,8.0,20.0,5.0,,,,,62.1,29.0,58.0,131.0,68.4,38.0,64.3,14.0,57.9,76.0,45.7,35.0,False
54.7,446.0,51.8,110.0,,,47.7,128.0,33.3,3.0,53.6,802.0,58.8,80.0,66.7,9.0,51.2,43.0,33.3,3.0,True
56.1,57.0,50.0,12.0,50.0,6.0,47.4,19.0,33.3,3.0,41.7,12.0,48.0,25.0,49.2,61.0,50.3,155.0,50.0,22.0,True
53.1,708.0,56.0,25.0,52.5,40.0,57.3,192.0,40.0,5.0,66.7,9.0,40.0,20.0,53.4,1142.0,58.3,12.0,54.5,33.0,True
28.6,7.0,25.0,4.0,57.7,97.0,49.4,158.0,61.5,169.0,,,57.3,593.0,70.0,20.0,54.2,118.0,52.2,366.0,False
49.2,240.0,40.0,10.0,100.0,2.0,42.9,21.0,55.4,670.0,54.8,104.0,,,55.8,77.0,57.8,64.0,55.0,171.0,True
49.2,240.0,25.0,4.0,46.7,15.0,40.0,5.0,60.0,100.0,54.9,164.0,66.7,15.0,33.3,3.0,70.0,10.0,,,True
56.4,413.0,45.5,11.0,,,0.0,1.0,54.1,185.0,64.7,102.0,42.6,47.0,50.0,8.0,48.1,54.0,53.5,200.0,False
,,68.4,38.0,,,49.4,158.0,60.0,5.0,38.1,21.0,51.5,1501.0,54.6,218.0,0.0,1.0,0.0,1.0,True
53.8,383.0,70.0,30.0,52.4,42.0,,,45.5,22.0,59.4,138.0,25.0,8.0,52.5,615.0,46.8,154.0,33.3,3.0,True
,,33.3,12.0,25.0,4.0,53.7,311.0,54.5,11.0,0.0,4.0,52.3,130.0,,,61.4,145.0,54.8,502.0,True
44.4,36.0,53.8,13.0,51.9,52.0,75.0,4.0,58.6,249.0,61.8,102.0,35.7,14.0,53.0,519.0,60.4,53.0,,,True
55.6,18.0,56.4,39.0,61.9,113.0,49.7,173.0,58.6,249.0,44.4,36.0,28.3,53.0,51.9,52.0,47.4,19.0,62.0,50.0,False
44.4,36.0,70.6,17.0,62.5,8.0,45.5,11.0,85.7,7.0,25.0,8.0,0.0,3.0,54.5,22.0,25.0,4.0,,,True
71.4,84.0,52.1,48.0,55.6,9.0,44.4,18.0,50.0,2.0,53.4,58.0,70.6,17.0,62.5,8.0,53.2,139.0,,,False
53.4,58.0,54.2,524.0,51.9,52.0,,,53.7,123.0,66.7,6.0,35.3,17.0,33.3,18.0,0.0,1.0,54.6,394.0,True
50.0,4.0,56.6,320.0,51.9,52.0,64.0,86.0,,,54.4,57.0,54.2,524.0,48.3,87.0,,,48.2,110.0,True
44.4,36.0,53.8,13.0,0.0,2.0,51.4,362.0,20.0,10.0,57.9,485.0,48.5,33.0,56.2,372.0,48.5,101.0,,,False
60.6,33.0,50.9,291.0,36.4,33.0,47.5,61.0,51.0,624.0,54.8,785.0,49.7,499.0,,,61.9,21.0,100.0,1.0,False
28.6,7.0,45.2,104.0,,,50.8,63.0,60.2,93.0,43.2,125.0,,,46.2,13.0,45.5,11.0,56.3,32.0,False
55.8,342.0,48.0,100.0,58.8,34.0,61.2,67.0,,,50.0,22.0,62.3,114.0,53.8,316.0,42.9,14.0,63.2,19.0,False
66.7,27.0,52.5,335.0,16.7,6.0,42.9,14.0,69.2,26.0,61.7,133.0,0.0,1.0,60.0,20.0,40.0,20.0,,,True
44.0,25.0,45.1,102.0,44.1,34.0,51.6,64.0,54.2,24.0,51.2,412.0,,,83.3,6.0,66.7,6.0,50.0,2.0,False
51.2,412.0,54.8,334.0,48.9,94.0,55.4,520.0,55.7,88.0,,,45.8,48.0,61.4,88.0,50.0,4.0,59.2,196.0,False
66.7,36.0,54.9,82.0,33.3,12.0,62.0,142.0,54.4,774.0,51.2,412.0,55.3,94.0,50.0,20.0,58.2,567.0,50.4,411.0,True
43.2,111.0,61.7,60.0,,,56.3,16.0,46.9,64.0,53.7,460.0,33.3,6.0,,,,,49.0,51.0,False
48.1,133.0,43.5,23.0,73.7,38.0,40.0,30.0,53.5,1196.0,46.5,202.0,55.1,594.0,45.5,11.0,,,46.6,208.0,False
51.2,412.0,63.5,52.0,55.0,171.0,55.6,464.0,51.9,318.0,53.1,192.0,,,37.0,27.0,52.7,315.0,50.0,4.0,True
0.0,1.0,57.9,140.0,50.0,8.0,42.9,7.0,25.0,4.0,57.0,284.0,68.2,44.0,66.7,12.0,66.7,3.0,42.9,7.0,False
50.3,740.0,46.8,139.0,64.6,82.0,53.7,618.0,62.5,24.0,53.7,460.0,27.8,18.0,51.3,2345.0,52.6,19.0,0.0,3.0,True
54.5,110.0,50.0,8.0,53.3,15.0,50.0,2.0,60.0,10.0,51.2,412.0,66.7,3.0,21.4,14.0,,,,,True
33.3,3.0,58.2,55.0,55.4,130.0,46.9,81.0,50.8,63.0,48.1,133.0,54.8,263.0,58.3,24.0,,,56.8,88.0,False
100.0,2.0,20.0,5.0,100.0,3.0,50.0,4.0,38.9,18.0,51.2,412.0,0.0,3.0,,,53.8,13.0,53.8,353.0,True
51.2,412.0,55.4,92.0,55.6,9.0,,,62.5,8.0,54.1,109.0,,,44.6,112.0,36.4,11.0,50.0,4.0,True
51.2,412.0,55.9,442.0,52.4,126.0,72.2,18.0,52.2,456.0,33.3,24.0,60.1,218.0,57.8,45.0,38.5,13.0,52.5,179.0,False
50.0,22.0,50.0,30.0,51.0,443.0,54.7,777.0,59.1,22.0,51.2,412.0,47.6,357.0,100.0,2.0,50.0,8.0,,,False
47.2,108.0,62.9,35.0,52.3,130.0,,,51.3,115.0,51.2,412.0,63.8,69.0,60.9,138.0,45.8,24.0,54.1,763.0,False
48.3,149.0,65.7,35.0,58.4,113.0,60.3,68.0,60.0,10.0,51.2,412.0,,,52.8,36.0,53.3,15.0,50.1,782.0,False
60.0,10.0,71.4,14.0,39.1,46.0,66.7,3.0,66.7,3.0,51.2,412.0,,,56.2,162.0,50.0,2.0,61.5,13.0,True
53.7,460.0,50.0,28.0,58.3,422.0,41.7,24.0,60.7,28.0,85.7,7.0,54.5,11.0,37.5,8.0,72.7,11.0,58.0,188.0,False
58.3,12.0,54.5,11.0,66.7,12.0,50.6,77.0,70.0,10.0,42.7,82.0,57.7,26.0,58.0,69.0,43.5,69.0,50.0,2.0,True
51.2,412.0,33.3,6.0,14.3,7.0,0.0,3.0,61.0,177.0,,,50.0,26.0,,,59.0,83.0,78.3,23.0,False
53.7,460.0,53.3,30.0,,,60.7,211.0,61.0,177.0,66.7,3.0,51.5,33.0,,,33.3,3.0,71.4,21.0,True
51.2,412.0,,,63.4,41.0,58.1,246.0,60.2,128.0,55.0,353.0,51.5,33.0,,,60.7,211.0,51.6,283.0,True
63.2,19.0,56.3,229.0,51.2,412.0,,,66.7,75.0,54.2,240.0,53.3,246.0,,,60.7,211.0,63.3,60.0,False
53.7,460.0,20.0,5.0,57.6,33.0,56.4,576.0,48.5,33.0,50.0,32.0,50.0,2.0,,,46.7,15.0,44.4,9.0,True
51.2,412.0,52.9,51.0,0.0,3.0,32.0,25.0,49.0,102.0,45.2,31.0,50.0,2.0,56.9,102.0,59.5,148.0,61.9,139.0,False
51.2,412.0,50.0,66.0,54.7,161.0,52.2,395.0,50.0,2.0,58.4,406.0,37.5,24.0,55.7,140.0,50.0,30.0,49.6,276.0,False
57.8,102.0,60.5,38.0,40.0,5.0,76.5,17.0,49.6,139.0,53.7,460.0,50.0,38.0,0.0,1.0,65.2,23.0,50.0,4.0,True
53.7,460.0,53.3,15.0,66.7,3.0,52.2,23.0,54.5,11.0,55.1,356.0,25.0,4.0,50.0,2.0,48.2,427.0,33.3,3.0,True
50.0,6.0,40.0,5.0,48.8,213.0,60.0,5.0,55.0,333.0,51.2,412.0,63.4,202.0,56.2,539.0,54.9,386.0,50.0,8.0,False
42.7,82.0,53.2,363.0,75.0,4.0,30.0,20.0,66.7,21.0,53.3,614.0,51.4,177.0,61.2,134.0,66.7,9.0,60.8,79.0,False
48.1,133.0,25.0,4.0,54.5,202.0,55.6,9.0,45.0,20.0,51.8,747.0,33.3,3.0,55.0,20.0,33.3,3.0,60.3,73.0,True
41.7,12.0,50.0,6.0,52.7,419.0,50.9,108.0,53.5,1151.0,51.2,412.0,54.2,238.0,37.5,8.0,55.6,27.0,52.9,17.0,True
51.2,412.0,36.4,11.0,76.5,17.0,71.4,7.0,53.1,64.0,29.2,24.0,0.0,1.0,25.0,4.0,5.0,40.0,41.4,29.0,True
53.2,250.0,0.0,2.0,53.7,460.0,61.1,18.0,57.1,7.0,47.4,19.0,57.1,98.0,49.1,108.0,50.0,6.0,,,False
50.0,2.0,55.3,497.0,,,50.0,8.0,100.0,2.0,57.0,79.0,55.0,40.0,59.3,27.0,,,25.0,8.0,True
53.7,460.0,,,72.2,18.0,,,66.7,3.0,,,62.0,179.0,0.0,1.0,,,61.1,18.0,True
52.7,55.0,48.6,35.0,54.3,35.0,80.0,5.0,37.5,16.0,53.7,460.0,44.4,99.0,52.1,73.0,55.3,76.0,56.5,92.0,True
57.0,244.0,70.0,10.0,41.0,39.0,57.3,124.0,54.4,774.0,51.2,412.0,44.7,94.0,48.7,152.0,,,50.6,348.0,True
42.7,82.0,62.9,97.0,25.0,4.0,,,35.0,20.0,46.2,13.0,70.0,10.0,61.0,59.0,54.4,68.0,100.0,5.0,False
50.0,2.0,,,50.0,4.0,53.5,462.0,51.8,139.0,42.7,82.0,64.0,25.0,58.5,41.0,50.9,108.0,52.8,195.0,True
58.2,98.0,50.0,2.0,50.8,482.0,73.3,15.0,63.6,11.0,48.1,133.0,62.7,75.0,52.3,130.0,66.7,6.0,100.0,1.0,False
51.2,412.0,55.2,355.0,100.0,1.0,22.2,9.0,75.0,8.0,51.5,1501.0,55.3,94.0,50.0,4.0,59.2,76.0,54.5,99.0,True
25.0,8.0,41.7,12.0,54.9,71.0,62.5,32.0,47.1,17.0,42.7,82.0,62.3,162.0,47.1,17.0,53.7,939.0,55.4,637.0,False
53.8,576.0,65.2,23.0,47.1,17.0,63.2,57.0,40.9,22.0,42.7,82.0,75.0,16.0,69.2,13.0,54.5,134.0,53.6,138.0,True
66.7,3.0,51.1,562.0,,,55.9,247.0,48.5,99.0,53.7,460.0,57.1,21.0,56.3,32.0,,,53.1,49.0,False
50.0,4.0,50.8,118.0,63.2,19.0,38.5,26.0,45.5,11.0,53.7,460.0,37.5,8.0,41.9,31.0,58.3,12.0,50.0,24.0,False
50.0,16.0,54.1,739.0,50.0,164.0,75.0,4.0,60.7,56.0,42.7,82.0,51.7,294.0,,,55.8,113.0,53.7,607.0,False
51.2,412.0,59.4,197.0,61.2,85.0,14.3,7.0,52.9,17.0,50.0,8.0,50.0,4.0,25.0,4.0,66.7,3.0,68.6,35.0,False
50.0,2.0,83.3,12.0,,,52.1,217.0,53.3,30.0,51.2,412.0,62.5,8.0,0.0,2.0,50.0,6.0,60.6,33.0,True
51.2,412.0,54.0,1173.0,36.4,11.0,84.4,77.0,58.5,193.0,33.3,9.0,60.1,218.0,77.8,9.0,55.6,18.0,45.5,44.0,True
51.2,412.0,58.3,36.0,80.0,5.0,100.0,2.0,50.1,2159.0,61.8,68.0,,,59.4,106.0,60.8,79.0,55.3,974.0,True
57.9,19.0,60.0,20.0,62.6,115.0,46.8,47.0,51.4,37.0,53.7,460.0,56.1,253.0,,,59.3,27.0,55.3,974.0,False
66.7,3.0,,,46.7,60.0,,,55.1,185.0,51.2,412.0,0.0,1.0,52.3,444.0,42.9,7.0,36.0,25.0,True
64.0,25.0,58.5,41.0,48.5,274.0,51.5,68.0,57.3,103.0,51.2,412.0,53.8,489.0,52.3,444.0,46.7,15.0,44.2,43.0,True
60.0,45.0,58.5,41.0,48.5,274.0,41.7,24.0,57.3,103.0,53.7,460.0,44.7,38.0,55.3,38.0,50.0,34.0,,,True
53.7,460.0,56.4,55.0,64.5,124.0,,,66.7,54.0,53.3,30.0,50.0,16.0,44.1,34.0,61.3,93.0,0.0,1.0,True
50.7,866.0,,,55.7,88.0,52.9,1131.0,56.5,92.0,51.2,412.0,50.0,14.0,51.3,273.0,50.0,22.0,48.9,92.0,False
53.7,460.0,74.5,51.0,100.0,1.0,66.7,3.0,50.0,10.0,0.0,1.0,52.2,46.0,53.8,277.0,42.9,7.0,72.4,29.0,True
50.2,640.0,83.3,6.0,52.5,101.0,33.3,3.0,64.0,136.0,51.2,412.0,59.0,256.0,51.3,273.0,56.9,109.0,56.1,727.0,True
58.9,209.0,57.1,7.0,54.1,536.0,50.5,97.0,48.5,33.0,51.2,412.0,66.7,9.0,64.0,75.0,,,49.7,147.0,False
51.2,412.0,,,52.1,48.0,56.3,144.0,55.4,379.0,53.0,555.0,61.1,18.0,51.8,85.0,61.5,117.0,,,False
53.7,460.0,52.7,566.0,60.0,15.0,61.1,18.0,66.7,21.0,0.0,3.0,56.0,25.0,71.4,14.0,54.5,22.0,51.1,568.0,True
51.2,412.0,42.9,7.0,57.1,49.0,50.5,101.0,60.6,33.0,100.0,1.0,,,52.2,69.0,85.7,7.0,60.9,64.0,False
49.6,137.0,43.9,41.0,53.1,429.0,55.1,49.0,46.5,86.0,51.2,412.0,50.0,6.0,56.3,96.0,51.9,77.0,50.0,4.0,False
51.2,412.0,57.1,7.0,,,60.0,5.0,44.4,9.0,,,52.7,566.0,49.3,213.0,50.0,132.0,54.4,518.0,True
59.7,129.0,60.7,28.0,50.0,12.0,69.4,36.0,59.3,300.0,51.2,412.0,56.4,78.0,53.0,181.0,38.5,26.0,52.7,93.0,False
51.2,412.0,56.3,16.0,50.0,4.0,38.5,26.0,53.0,485.0,57.0,349.0,0.0,2.0,,,51.2,84.0,59.8,234.0,True
50.0,148.0,55.5,155.0,0.0,1.0,76.2,21.0,52.6,38.0,51.2,412.0,50.8,449.0,50.0,12.0,44.4,27.0,30.8,26.0,False
53.0,168.0,52.3,44.0,53.3,15.0,50.0,2.0,33.3,9.0,53.7,460.0,54.5,88.0,57.9,19.0,,,67.3,52.0,False
50.9,230.0,25.0,12.0,52.4,225.0,60.0,10.0,51.6,124.0,51.2,412.0,45.6,57.0,60.0,40.0,51.1,137.0,48.4,31.0,False
63.0,46.0,56.0,50.0,70.0,20.0,75.0,4.0,60.6,94.0,51.2,412.0,0.0,1.0,25.0,4.0,40.0,5.0,43.2,37.0,True
42.9,14.0,58.4,149.0,59.5,79.0,63.6,44.0,60.5,43.0,56.9,51.0,59.5,37.0,53.3,660.0,57.8,45.0,56.6,403.0,True
54.2,48.0,0.0,2.0,60.0,5.0,55.1,49.0,44.7,38.0,51.2,412.0,57.6,177.0,,,,,50.0,12.0,False
53.3,15.0,53.9,76.0,66.7,6.0,0.0,2.0,55.4,74.0,51.2,412.0,52.6,19.0,85.7,7.0,60.2,186.0,52.6,1450.0,False
54.5,200.0,0.0,1.0,56.4,78.0,25.0,4.0,58.6,29.0,51.2,412.0,44.4,9.0,,,,,50.0,10.0,False
,,,,66.7,12.0,54.3,35.0,44.1,186.0,51.2,412.0,57.9,38.0,45.5,33.0,33.3,6.0,22.2,9.0,True
51.2,412.0,36.4,22.0,16.7,6.0,44.3,61.0,51.2,291.0,48.1,27.0,51.1,278.0,58.2,388.0,,,45.5,11.0,False
53.8,403.0,47.7,44.0,52.4,397.0,0.0,3.0,50.0,6.0,51.2,412.0,46.7,15.0,67.5,40.0,100.0,3.0,50.8,661.0,False
53.7,460.0,58.0,69.0,36.4,11.0,50.0,10.0,45.7,35.0,,,46.7,15.0,47.2,36.0,62.3,69.0,,,False
48.1,133.0,28.6,21.0,,,68.4,19.0,60.0,5.0,45.2,31.0,43.2,37.0,47.4,76.0,46.2,13.0,65.0,20.0,True
55.8,52.0,63.4,41.0,51.0,925.0,42.9,21.0,51.1,460.0,51.2,412.0,50.0,12.0,40.0,5.0,55.6,18.0,50.0,2.0,True
51.2,412.0,71.7,46.0,56.3,48.0,44.4,9.0,,,37.5,8.0,0.0,4.0,55.0,80.0,61.8,76.0,33.3,6.0,True
51.2,412.0,,,53.0,1080.0,61.8,76.0,16.7,6.0,100.0,1.0,50.0,2.0,63.6,11.0,74.2,31.0,44.0,84.0,False
53.0,381.0,100.0,1.0,75.0,4.0,14.3,7.0,66.0,47.0,48.1,133.0,52.1,71.0,61.6,99.0,,,71.4,7.0,True
51.1,2232.0,41.7,12.0,53.8,13.0,53.2,517.0,69.2,13.0,51.2,412.0,100.0,5.0,63.0,27.0,63.0,27.0,50.3,171.0,False
51.2,412.0,75.0,4.0,100.0,2.0,62.2,37.0,54.1,170.0,,,51.6,93.0,38.9,36.0,0.0,1.0,,,True
16.7,6.0,0.0,4.0,47.8,23.0,40.7,27.0,61.5,13.0,51.2,412.0,50.5,200.0,46.2,13.0,50.0,2.0,56.3,288.0,False
50.0,2.0,61.3,75.0,61.2,134.0,57.4,61.0,55.5,263.0,51.2,412.0,57.1,21.0,52.9,17.0,,,56.3,288.0,True
51.2,412.0,23.1,13.0,50.0,28.0,40.4,156.0,56.5,23.0,54.3,341.0,51.7,294.0,51.7,393.0,58.5,41.0,55.6,124.0,False
,,43.2,44.0,50.0,4.0,38.5,26.0,63.4,41.0,51.2,412.0,48.1,54.0,53.7,54.0,51.4,37.0,54.4,518.0,False
,,51.4,216.0,46.2,13.0,66.7,3.0,66.7,3.0,51.2,412.0,54.4,1388.0,51.6,95.0,55.6,124.0,100.0,1.0,False
58.3,24.0,52.7,539.0,54.4,241.0,20.0,10.0,42.9,28.0,51.2,412.0,57.6,33.0,37.5,16.0,68.8,48.0,49.2,266.0,False
,,52.4,143.0,61.5,247.0,59.0,39.0,57.3,96.0,48.1,133.0,28.6,7.0,62.3,69.0,100.0,3.0,52.2,90.0,False
51.2,412.0,44.0,25.0,0.0,2.0,38.1,21.0,,,52.7,692.0,60.9,69.0,46.7,15.0,57.1,14.0,,,False
56.5,147.0,47.0,83.0,100.0,2.0,54.3,94.0,60.0,5.0,51.2,412.0,0.0,1.0,40.0,15.0,54.5,11.0,60.0,5.0,True
46.4,28.0,53.3,15.0,53.7,460.0,52.7,332.0,57.1,7.0,25.0,4.0,57.1,14.0,18.2,11.0,33.3,3.0,25.0,4.0,True
51.2,412.0,75.0,36.0,31.3,16.0,67.7,62.0,52.0,25.0,43.9,41.0,62.5,8.0,0.0,1.0,,,74.1,27.0,True
51.2,412.0,52.4,143.0,38.5,52.0,,,57.1,49.0,67.5,40.0,49.2,128.0,,,42.9,7.0,53.1,307.0,False
20.0,5.0,50.0,2.0,53.9,206.0,72.7,11.0,54.6,238.0,51.2,412.0,61.3,75.0,52.8,36.0,40.0,5.0,66.7,9.0,True
61.9,21.0,0.0,1.0,50.7,779.0,36.8,19.0,18.2,11.0,57.3,363.0,53.8,13.0,55.8,52.0,,,52.6,19.0,False
67.7,31.0,61.4,88.0,64.4,135.0,100.0,1.0,100.0,1.0,41.8,91.0,58.1,31.0,45.5,11.0,67.1,140.0,63.6,33.0,True
0.0,1.0,88.9,9.0,41.6,125.0,56.4,264.0,58.5,118.0,54.3,35.0,52.3,306.0,53.8,173.0,,,,,False
56.7,247.0,,,65.7,70.0,50.0,2.0,56.7,67.0,54.4,206.0,66.7,15.0,66.7,12.0,59.2,71.0,100.0,2.0,False
50.4,965.0,0.0,1.0,52.6,38.0,50.0,4.0,33.3,3.0,53.9,317.0,65.2,23.0,100.0,3.0,,,46.7,15.0,False
60.2,123.0,,,44.0,84.0,56.9,116.0,58.8,51.0,,,66.7,15.0,57.9,19.0,100.0,1.0,59.3,209.0,False
60.8,408.0,66.7,15.0,60.0,15.0,51.5,101.0,59.3,209.0,66.7,3.0,63.2,87.0,51.7,87.0,74.3,74.0,52.3,44.0,True
69.2,13.0,100.0,1.0,58.3,24.0,64.0,211.0,53.8,697.0,57.6,295.0,,,,,56.7,30.0,25.0,8.0,True
41.7,12.0,,,59.1,22.0,53.6,56.0,54.1,98.0,44.2,43.0,57.6,288.0,66.7,9.0,53.6,28.0,50.0,22.0,True
47.3,129.0,,,61.1,18.0,49.3,71.0,46.0,50.0,44.2,43.0,64.9,37.0,66.7,9.0,56.7,30.0,74.0,50.0,False
,,54.8,312.0,58.6,70.0,53.6,28.0,58.3,307.0,44.2,43.0,,,0.0,1.0,50.0,8.0,54.5,11.0,True
63.8,69.0,52.6,38.0,55.2,834.0,100.0,2.0,62.4,85.0,59.2,103.0,54.0,687.0,52.3,220.0,56.7,30.0,38.5,13.0,True
51.7,953.0,50.5,200.0,53.6,194.0,56.7,30.0,65.0,40.0,60.0,15.0,35.7,14.0,40.0,5.0,57.5,113.0,54.2,24.0,True
63.2,19.0,64.2,53.0,0.0,2.0,40.0,25.0,50.0,2.0,44.2,43.0,51.8,110.0,100.0,1.0,56.7,30.0,48.8,43.0,False
58.2,55.0,,,55.9,824.0,,,47.5,40.0,53.0,115.0,54.2,131.0,100.0,1.0,56.7,30.0,61.4,83.0,False
55.9,170.0,49.5,99.0,,,0.0,3.0,0.0,1.0,,,52.9,34.0,100.0,1.0,56.7,30.0,41.4,58.0,False
56.3,600.0,58.5,342.0,52.9,17.0,51.4,107.0,51.9,54.0,61.1,108.0,53.9,646.0,50.8,65.0,55.3,123.0,57.7,523.0,False
43.7,71.0,0.0,1.0,40.0,10.0,54.4,237.0,38.1,21.0,56.3,600.0,53.7,41.0,40.0,25.0,55.6,9.0,55.3,85.0,False
56.3,600.0,53.9,646.0,50.0,18.0,59.5,37.0,45.5,22.0,,,53.7,41.0,50.0,16.0,66.7,3.0,100.0,1.0,False
58.4,197.0,0.0,3.0,47.4,156.0,43.8,16.0,56.3,600.0,60.0,15.0,62.3,53.0,63.6,11.0,56.8,37.0,75.9,29.0,False
58.8,233.0,58.8,17.0,57.7,97.0,59.9,157.0,0.0,3.0,56.3,600.0,57.4,561.0,50.6,81.0,66.7,42.0,46.2,13.0,False
52.9,191.0,53.2,342.0,61.7,128.0,48.8,41.0,54.9,82.0,56.3,600.0,,,54.5,44.0,40.9,66.0,50.0,6.0,False
,,,,54.3,941.0,,,58.4,77.0,56.3,600.0,52.6,38.0,53.3,15.0,69.2,13.0,59.8,276.0,False
56.3,600.0,54.1,85.0,53.1,96.0,66.7,3.0,60.6,292.0,66.7,24.0,20.0,5.0,53.1,341.0,50.6,87.0,55.6,18.0,True
56.3,600.0,33.3,9.0,53.2,534.0,45.0,20.0,52.8,231.0,56.2,637.0,50.0,78.0,46.4,28.0,68.8,16.0,50.0,8.0,False
50.0,12.0,58.9,236.0,56.5,23.0,50.2,277.0,50.0,4.0,56.3,600.0,53.1,614.0,31.8,22.0,51.4,107.0,46.2,65.0,True
56.3,600.0,,,59.0,61.0,51.4,107.0,60.9,23.0,,,56.8,37.0,70.5,44.0,,,57.4,204.0,False
56.3,600.0,62.5,8.0,,,58.1,210.0,52.4,63.0,54.4,553.0,51.4,521.0,35.7,14.0,,,38.5,13.0,True
56.3,600.0,63.5,148.0,62.6,147.0,51.4,107.0,58.1,43.0,53.8,13.0,49.5,95.0,50.3,165.0,56.7,247.0,57.2,138.0,True
