,Winrate_Blue_Top,Games_Blue_Top,Winrate_Blue_Jungle,Games_Blue_Jungle,Winrate_Blue_Mid,Games_Blue_Mid,Winrate_Blue_Carry,Games_Blue_Carry,Winrate_Blue_Support,Games_Blue_Support,Winrate_Red_Top,Games_Red_Top,Winrate_Red_Jungle,Games_Red_Jungle,Winrate_Red_Mid,Games_Red_Mid,Winrate_Red_Carry,Games_Red_Carry,Winrate_Red_Support,Games_Red_Support,Outcome,blue_winrates_avg,red_winrates_avg,avg_win_dif,blue_games_avg,red_games_avg
3089,35.3,17.0,100.0,1.0,66.7,33.0,45.8,24.0,57.1,21.0,52.9,174.0,44.4,18.0,38.5,13.0,,,33.3,3.0,True,60.98,42.28,18.699999999999996,60.98,42.28
3090,66.7,3.0,44.4,18.0,,,66.7,6.0,33.3,3.0,52.0,100.0,53.8,13.0,0.0,1.0,40.5,42.0,50.0,2.0,True,52.78,39.26,13.520000000000003,52.78,39.26
3091,51.9,642.0,56.3,16.0,56.0,366.0,52.4,63.0,25.0,4.0,44.4,18.0,,,75.0,4.0,39.4,33.0,43.9,57.0,False,48.32,50.68,-2.3599999999999994,48.32,50.68
3092,44.0,25.0,28.6,7.0,50.0,6.0,33.3,6.0,0.0,1.0,57.8,211.0,56.3,16.0,58.4,351.0,53.8,13.0,25.0,4.0,False,31.18,50.26,-19.08,31.18,50.26
3093,58.5,123.0,44.4,9.0,31.6,19.0,46.2,13.0,66.7,3.0,25.0,8.0,56.3,16.0,40.0,5.0,78.6,14.0,62.0,100.0,False,49.48,52.38,-2.9000000000000057,49.48,52.38
3094,66.7,12.0,56.3,16.0,52.8,362.0,59.3,118.0,0.0,1.0,69.2,13.0,60.5,76.0,52.9,227.0,56.5,138.0,55.5,391.0,False,47.02,58.92,-11.899999999999999,47.02,58.92
3095,54.5,277.0,60.0,5.0,50.0,22.0,,,50.0,2.0,46.2,13.0,54.7,95.0,40.0,5.0,0.0,1.0,62.5,8.0,True,53.62,40.68,12.939999999999998,53.62,40.68
3096,55.8,337.0,100.0,1.0,53.8,13.0,64.1,78.0,46.5,86.0,42.9,14.0,20.0,5.0,55.6,9.0,48.1,54.0,56.0,50.0,True,64.04,44.52,19.520000000000003,64.04,44.52
3097,50.0,42.0,42.9,21.0,51.2,86.0,50.0,120.0,50.0,2.0,59.4,32.0,60.0,10.0,50.0,8.0,,,59.8,117.0,False,48.82,57.3,-8.479999999999997,48.82,57.3
3098,50.0,2.0,50.4,373.0,67.3,55.0,100.0,3.0,53.7,281.0,55.2,134.0,71.3,87.0,,,50.0,10.0,72.4,29.0,True,64.28,62.22,2.0600000000000023,64.28,62.22
3099,67.3,55.0,60.0,5.0,61.8,220.0,33.3,3.0,59.8,117.0,51.3,279.0,52.4,21.0,56.6,320.0,54.8,31.0,35.7,42.0,False,56.44,50.16,6.280000000000001,56.44,50.16
3100,62.5,8.0,61.5,96.0,66.7,3.0,60.0,5.0,0.0,3.0,51.4,37.0,60.0,5.0,51.6,972.0,51.6,636.0,59.8,117.0,False,50.14,54.88,-4.740000000000002,50.14,54.88
3101,64.9,37.0,46.9,32.0,50.8,65.0,40.0,10.0,0.0,2.0,33.3,3.0,71.3,87.0,62.1,140.0,56.3,174.0,72.4,29.0,False,40.52,59.08,-18.559999999999995,40.52,59.08
3102,33.3,3.0,50.9,53.0,51.5,66.0,20.0,5.0,58.0,352.0,53.9,256.0,71.3,87.0,,,,,72.4,29.0,False,42.74,65.87,-23.130000000000003,42.74,65.87
3103,58.9,358.0,52.2,46.0,,,53.8,93.0,48.1,81.0,54.8,155.0,66.7,3.0,52.4,21.0,47.6,21.0,,,False,53.25,55.38,-2.1300000000000026,53.25,55.38
3104,100.0,1.0,52.2,46.0,50.0,8.0,44.4,9.0,,,,,,,53.8,78.0,0.0,1.0,51.4,142.0,True,61.65,35.07,26.58,61.65,35.07
3105,58.2,364.0,100.0,1.0,75.0,4.0,80.0,5.0,45.5,11.0,52.2,46.0,55.4,690.0,57.4,101.0,25.0,4.0,61.5,26.0,True,71.74,50.3,21.439999999999998,71.74,50.3
3106,66.7,3.0,50.0,2.0,100.0,1.0,47.9,71.0,40.0,5.0,50.0,4.0,0.0,2.0,37.5,16.0,,,57.3,593.0,True,60.92,36.2,24.72,60.92,36.2
3107,57.1,233.0,56.1,82.0,,,55.0,60.0,50.0,8.0,61.1,108.0,52.2,46.0,66.7,3.0,51.9,27.0,72.4,29.0,False,54.55,60.86,-6.310000000000002,54.55,60.86
3108,,,54.5,44.0,47.8,46.0,,,47.1,17.0,100.0,1.0,71.3,87.0,56.7,291.0,56.4,39.0,72.4,29.0,False,49.8,71.36,-21.560000000000002,49.8,71.36
3109,46.5,43.0,71.3,87.0,62.5,8.0,,,59.8,117.0,58.5,41.0,47.1,17.0,54.1,860.0,56.2,249.0,53.8,325.0,True,60.03,53.94,6.090000000000003,60.03,53.94
3110,55.9,152.0,61.0,187.0,47.2,89.0,53.3,150.0,45.1,51.0,42.9,21.0,52.2,46.0,66.7,9.0,,,72.4,29.0,False,52.5,58.55,-6.049999999999997,52.5,58.55
3111,0.0,1.0,0.0,1.0,16.7,6.0,52.0,25.0,33.3,3.0,52.6,1000.0,51.8,83.0,37.5,8.0,53.9,1237.0,50.8,301.0,False,20.4,49.32,-28.92,20.4,49.32
3112,,,44.4,9.0,,,25.0,4.0,40.0,5.0,62.3,69.0,63.0,208.0,53.3,30.0,56.5,46.0,54.8,42.0,False,36.47,57.98,-21.509999999999998,36.47,57.98
3113,,,50.0,2.0,,,,,,,65.5,29.0,58.8,255.0,,,50.5,1408.0,32.1,28.0,False,50.0,51.72,-1.7199999999999989,50.0,51.72
3114,0.0,1.0,50.0,2.0,41.7,12.0,53.7,41.0,52.4,42.0,73.9,23.0,55.7,149.0,80.0,5.0,56.0,25.0,,,False,39.56,66.4,-26.840000000000003,39.56,66.4
3115,,,28.6,7.0,,,,,,,43.8,16.0,0.0,3.0,41.2,17.0,,,50.0,2.0,True,28.6,33.75,-5.149999999999999,28.6,33.75
3116,40.3,62.0,100.0,1.0,42.9,14.0,,,55.9,313.0,,,38.1,21.0,53.1,213.0,54.7,53.0,0.0,1.0,True,59.78,36.48,23.300000000000004,59.78,36.48
3117,48.7,113.0,50.0,64.0,63.2,182.0,75.0,8.0,54.1,122.0,52.3,354.0,0.0,1.0,55.1,321.0,51.6,277.0,63.6,22.0,True,58.2,44.52,13.68,58.2,44.52
3118,,,61.3,31.0,79.4,34.0,55.9,295.0,50.0,6.0,59.1,88.0,100.0,1.0,,,65.5,113.0,55.7,228.0,False,61.65,70.08,-8.43,61.65,70.08
3119,59.7,365.0,63.6,11.0,57.0,384.0,52.2,157.0,42.1,19.0,52.2,1472.0,53.1,429.0,44.8,58.0,46.7,30.0,53.7,1001.0,False,54.92,50.1,4.82,54.92,50.1
3120,0.0,4.0,53.9,258.0,58.3,36.0,48.8,41.0,0.0,1.0,54.1,771.0,55.7,305.0,54.5,211.0,50.0,60.0,57.5,120.0,False,32.2,54.36,-22.159999999999997,32.2,54.36
3121,51.6,545.0,63.6,11.0,61.8,102.0,65.2,23.0,50.0,2.0,48.9,47.0,60.7,89.0,58.4,219.0,52.3,88.0,37.5,88.0,True,58.44,51.56,6.8799999999999955,58.44,51.56
3122,53.8,80.0,0.0,2.0,33.3,6.0,50.0,4.0,49.1,106.0,65.2,23.0,,,60.2,103.0,58.3,36.0,58.6,157.0,False,37.24,60.58,-23.339999999999996,37.24,60.58
3123,52.4,147.0,58.4,370.0,20.0,10.0,50.0,4.0,45.3,53.0,46.7,15.0,58.3,72.0,46.7,15.0,51.1,88.0,54.0,50.0,True,45.22,51.36,-6.140000000000001,45.22,51.36
3124,,,54.2,24.0,71.4,7.0,53.1,1055.0,,,55.7,115.0,60.0,25.0,53.9,488.0,48.3,29.0,54.8,330.0,False,59.57,54.54,5.030000000000001,59.57,54.54
3125,61.7,94.0,,,51.6,545.0,28.6,7.0,50.0,40.0,55.7,115.0,38.5,26.0,58.2,79.0,58.3,36.0,41.5,41.0,True,47.98,50.44,-2.460000000000001,47.98,50.44
3126,53.1,565.0,80.0,10.0,60.6,216.0,65.2,23.0,46.7,15.0,,,59.6,47.0,36.6,41.0,,,0.0,2.0,True,61.12,32.07,29.049999999999997,61.12,32.07
3127,52.3,308.0,66.7,9.0,59.6,52.0,64.6,48.0,60.3,78.0,42.9,14.0,,,49.5,576.0,38.5,26.0,,,False,60.7,43.63,17.07,60.7,43.63
3128,0.0,2.0,28.6,14.0,53.3,45.0,50.0,2.0,57.9,159.0,55.7,262.0,53.5,536.0,75.0,4.0,56.3,773.0,47.1,17.0,False,37.96,57.52,-19.560000000000002,37.96,57.52
3129,100.0,1.0,62.1,301.0,54.7,172.0,54.4,147.0,50.0,22.0,34.8,23.0,21.4,14.0,53.9,267.0,,,0.0,2.0,True,64.24,27.52,36.72,64.24,27.52
3130,52.9,456.0,,,53.6,586.0,58.3,36.0,76.9,13.0,56.2,73.0,43.3,171.0,53.3,705.0,42.9,7.0,71.0,62.0,True,60.42,53.34,7.079999999999998,60.42,53.34
3131,52.6,736.0,50.4,1070.0,53.3,45.0,59.1,22.0,56.2,89.0,,,72.3,83.0,51.3,1857.0,69.4,62.0,55.3,651.0,False,54.32,62.08,-7.759999999999998,54.32,62.08
3132,0.0,1.0,59.1,149.0,65.6,131.0,52.4,42.0,0.0,7.0,56.7,30.0,67.9,28.0,58.3,36.0,71.4,14.0,58.3,12.0,False,35.42,62.52,-27.1,35.42,62.52
3133,50.0,4.0,47.8,67.0,44.8,58.0,50.0,30.0,46.8,77.0,51.3,115.0,51.5,169.0,55.4,101.0,51.3,234.0,36.4,11.0,False,47.88,49.18,-1.2999999999999972,47.88,49.18
3134,58.1,43.0,67.9,53.0,53.3,45.0,38.9,18.0,56.8,37.0,,,58.4,370.0,54.1,429.0,57.1,7.0,76.9,13.0,True,55.0,61.62,-6.619999999999997,55.0,61.62
3135,51.7,60.0,60.9,92.0,71.4,7.0,,,64.9,37.0,49.2,258.0,54.4,327.0,0.0,1.0,33.3,6.0,55.9,628.0,True,62.22,38.56,23.659999999999997,62.22,38.56
3136,58.3,151.0,60.7,89.0,70.6,17.0,61.4,114.0,66.7,6.0,57.5,73.0,75.0,20.0,59.6,52.0,51.0,249.0,40.0,5.0,True,63.54,56.62,6.920000000000002,63.54,56.62
3137,58.8,34.0,66.7,3.0,54.7,172.0,48.9,47.0,57.3,75.0,62.8,121.0,50.0,2.0,51.7,1031.0,52.8,89.0,62.5,8.0,False,57.28,55.96,1.3200000000000003,57.28,55.96
3138,43.8,32.0,0.0,2.0,54.3,35.0,58.3,36.0,47.1,17.0,55.2,29.0,50.7,741.0,51.5,33.0,75.0,8.0,56.5,46.0,False,40.7,57.78,-17.08,40.7,57.78
3139,50.0,6.0,46.1,89.0,50.0,8.0,52.2,69.0,54.6,194.0,58.5,53.0,52.6,19.0,53.3,45.0,39.0,82.0,57.1,7.0,False,50.58,52.1,-1.5200000000000031,50.58,52.1
3140,58.9,659.0,55.1,584.0,41.2,34.0,41.7,12.0,59.5,252.0,53.7,41.0,49.1,55.0,54.7,172.0,,,41.7,24.0,True,51.28,49.8,1.480000000000004,51.28,49.8
3141,54.8,42.0,,,59.6,52.0,48.3,29.0,100.0,3.0,50.0,6.0,63.8,69.0,0.0,1.0,53.3,332.0,53.5,1151.0,True,65.68,44.12,21.56000000000001,65.68,44.12
3142,60.8,51.0,56.6,53.0,,,40.0,5.0,57.9,19.0,,,63.8,69.0,33.3,18.0,58.3,36.0,53.5,1151.0,False,53.82,52.22,1.6000000000000014,53.82,52.22
3143,25.0,4.0,53.3,15.0,58.8,34.0,52.2,90.0,40.0,10.0,100.0,3.0,,,50.0,2.0,52.9,223.0,46.2,184.0,False,45.86,62.28,-16.42,45.86,62.28
3144,53.5,858.0,,,48.3,87.0,36.4,22.0,55.5,391.0,54.5,22.0,56.9,411.0,45.7,35.0,37.5,16.0,47.6,267.0,False,48.42,48.44,-0.01999999999999602,48.42,48.44
3145,44.4,9.0,12.5,8.0,55.7,79.0,54.5,11.0,50.5,101.0,65.0,20.0,30.8,13.0,57.1,7.0,50.0,4.0,47.6,267.0,False,43.52,50.1,-6.579999999999998,43.52,50.1
3146,50.0,36.0,52.6,192.0,47.4,19.0,54.8,177.0,0.0,4.0,,,50.0,18.0,48.5,99.0,100.0,1.0,,,False,40.96,66.17,-25.21,40.96,66.17
3147,57.1,7.0,50.6,249.0,50.0,58.0,46.6,148.0,58.3,48.0,58.8,845.0,54.8,146.0,53.8,13.0,65.2,23.0,,,False,52.52,58.15,-5.6299999999999955,52.52,58.15
3148,60.2,274.0,53.2,94.0,71.4,7.0,25.0,4.0,56.0,75.0,100.0,1.0,50.0,14.0,100.0,1.0,46.6,148.0,50.0,44.0,False,53.16,69.32,-16.159999999999997,53.16,69.32
3149,,,50.0,4.0,60.0,5.0,,,48.5,235.0,55.0,20.0,68.6,86.0,54.7,172.0,33.3,15.0,64.5,31.0,True,52.83,55.22,-2.3900000000000006,52.83,55.22
3150,43.6,39.0,57.6,205.0,64.1,92.0,41.7,24.0,31.8,66.0,57.1,7.0,50.0,250.0,54.7,172.0,53.8,491.0,56.4,181.0,False,47.76,54.4,-6.640000000000001,47.76,54.4
3151,35.2,54.0,53.0,181.0,44.6,56.0,,,0.0,2.0,56.6,129.0,,,55.0,189.0,54.5,11.0,54.2,48.0,False,33.2,55.08,-21.879999999999995,33.2,55.08
3152,,,45.0,20.0,58.3,36.0,50.0,2.0,53.7,257.0,60.3,73.0,60.0,50.0,52.6,19.0,50.0,8.0,,,True,51.75,55.72,-3.969999999999999,51.75,55.72
3153,60.3,73.0,50.8,1013.0,100.0,7.0,65.2,23.0,,,48.0,25.0,50.0,12.0,40.7,54.0,66.7,3.0,59.1,235.0,True,69.08,52.9,16.18,69.08,52.9
3154,57.6,172.0,55.6,593.0,52.9,153.0,56.6,106.0,78.3,23.0,49.6,1039.0,54.6,392.0,58.8,34.0,53.5,43.0,62.2,37.0,False,60.2,55.74,4.460000000000001,60.2,55.74
3155,,,,,62.0,200.0,58.3,36.0,51.1,92.0,51.7,29.0,58.8,425.0,50.7,416.0,57.7,26.0,60.2,93.0,False,57.13,55.82,1.3100000000000023,57.13,55.82
3156,37.5,16.0,55.6,9.0,62.5,48.0,25.0,4.0,50.7,67.0,54.5,101.0,75.7,107.0,44.8,58.0,66.3,86.0,56.5,170.0,False,46.26,59.56,-13.300000000000004,46.26,59.56
3157,62.0,108.0,62.0,50.0,71.4,7.0,58.7,138.0,63.8,94.0,66.7,3.0,69.0,29.0,71.4,7.0,,,60.0,15.0,True,63.58,66.78,-3.200000000000003,63.58,66.78
3158,61.5,13.0,44.8,29.0,63.6,11.0,54.5,11.0,49.7,165.0,,,0.0,1.0,44.8,58.0,0.0,4.0,54.6,174.0,True,54.82,24.85,29.97,54.82,24.85
3159,57.4,136.0,66.7,3.0,54.7,172.0,80.0,5.0,62.7,51.0,33.3,9.0,65.0,20.0,46.2,13.0,51.2,281.0,50.0,6.0,False,64.3,49.14,15.159999999999997,64.3,49.14
3160,50.0,12.0,,,53.3,45.0,47.5,59.0,37.5,16.0,52.7,281.0,,,,,50.0,14.0,71.9,57.0,False,47.08,58.2,-11.120000000000005,47.08,58.2
3161,50.0,4.0,60.4,225.0,80.0,10.0,54.5,55.0,,,20.0,10.0,,,36.4,22.0,56.4,234.0,56.9,202.0,True,61.22,42.42,18.799999999999997,61.22,42.42
3162,50.6,168.0,60.4,270.0,51.2,41.0,54.1,514.0,0.0,1.0,54.3,503.0,54.4,327.0,54.7,172.0,50.0,6.0,50.0,2.0,False,43.26,52.68,-9.420000000000002,43.26,52.68
3163,54.5,22.0,56.3,32.0,67.5,120.0,65.2,23.0,54.4,901.0,56.1,205.0,72.7,11.0,56.8,213.0,58.1,31.0,52.5,619.0,True,59.58,59.24,0.3399999999999963,59.58,59.24
3164,66.7,9.0,66.7,3.0,71.4,7.0,,,,,56.6,371.0,,,66.7,12.0,60.0,10.0,,,True,68.27,61.1,7.169999999999995,68.27,61.1
3165,60.3,156.0,25.0,12.0,54.7,172.0,60.0,5.0,50.0,4.0,58.1,117.0,61.8,68.0,50.3,153.0,43.8,48.0,60.3,116.0,True,50.0,54.86,-4.859999999999999,50.0,54.86
3166,48.5,33.0,52.7,55.0,48.3,87.0,40.0,10.0,57.5,120.0,49.2,240.0,53.5,43.0,100.0,1.0,,,60.4,48.0,False,49.4,65.77,-16.369999999999997,49.4,65.77
3167,58.2,184.0,52.3,512.0,52.0,50.0,60.3,131.0,61.3,243.0,49.0,98.0,20.0,5.0,58.8,34.0,51.1,88.0,,,True,56.82,44.72,12.100000000000001,56.82,44.72
3168,56.3,703.0,64.9,77.0,68.3,63.0,37.5,48.0,100.0,2.0,45.0,20.0,55.2,288.0,48.3,87.0,55.3,103.0,,,True,65.4,50.95,14.450000000000003,65.4,50.95
3169,51.5,66.0,66.7,9.0,53.3,45.0,,,45.8,96.0,64.7,85.0,55.3,637.0,,,54.4,263.0,40.0,5.0,True,54.32,53.6,0.7199999999999989,54.32,53.6
3170,56.0,175.0,65.8,79.0,57.7,123.0,,,50.0,8.0,50.0,20.0,62.3,114.0,44.8,58.0,50.0,36.0,55.6,243.0,False,57.38,52.54,4.840000000000003,57.38,52.54
3171,59.3,317.0,33.3,15.0,59.3,54.0,44.4,9.0,61.1,36.0,55.5,326.0,58.3,768.0,58.8,34.0,48.3,58.0,,,False,51.48,55.22,-3.740000000000002,51.48,55.22
3172,52.6,19.0,69.0,29.0,55.9,585.0,81.3,32.0,52.8,36.0,49.2,240.0,47.8,23.0,54.7,172.0,56.3,32.0,50.8,59.0,True,62.32,51.76,10.560000000000002,62.32,51.76
3173,56.0,91.0,0.0,1.0,60.7,56.0,75.0,16.0,54.9,1066.0,30.0,10.0,44.4,9.0,37.5,32.0,,,45.5,22.0,False,49.32,39.35,9.969999999999999,49.32,39.35
3174,54.1,771.0,33.3,3.0,60.0,10.0,58.3,36.0,61.5,179.0,,,,,45.7,46.0,51.9,54.0,45.8,24.0,False,53.44,47.8,5.640000000000001,53.44,47.8
3175,,,56.9,116.0,54.0,730.0,62.9,97.0,53.6,28.0,57.4,176.0,54.5,422.0,51.7,87.0,65.2,23.0,54.5,11.0,False,56.85,56.66,0.19000000000000483,56.85,56.66
3176,,,57.1,21.0,,,60.0,30.0,56.1,221.0,53.8,420.0,52.4,311.0,33.3,3.0,58.3,36.0,50.7,440.0,True,57.73,49.7,8.029999999999994,57.73,49.7
3177,54.5,464.0,61.4,57.0,,,0.0,1.0,56.3,327.0,,,53.3,45.0,58.3,48.0,58.3,36.0,68.5,54.0,False,43.05,59.6,-16.550000000000004,43.05,59.6
3178,62.9,35.0,55.9,306.0,57.4,47.0,51.0,153.0,52.0,102.0,53.7,121.0,,,57.4,122.0,58.3,36.0,53.5,159.0,True,55.84,55.72,0.12000000000000455,55.84,55.72
3179,,,56.2,267.0,55.3,76.0,50.5,370.0,59.3,54.0,,,,,46.2,26.0,54.5,11.0,0.0,3.0,True,55.32,33.57,21.75,55.32,33.57
3180,,,,,54.7,172.0,55.1,523.0,59.3,54.0,58.8,284.0,50.8,1013.0,47.2,72.0,51.6,64.0,61.9,189.0,False,56.37,54.06,2.309999999999995,56.37,54.06
3181,70.0,20.0,54.5,11.0,58.8,34.0,100.0,1.0,,,57.1,84.0,50.0,6.0,20.0,5.0,33.3,9.0,33.3,9.0,True,70.82,38.74,32.07999999999999,70.82,38.74
3182,57.3,164.0,53.3,1470.0,50.2,470.0,50.0,34.0,53.5,170.0,54.1,473.0,57.1,378.0,75.0,8.0,54.5,11.0,39.1,23.0,False,52.86,55.96,-3.1000000000000014,52.86,55.96
3183,56.9,464.0,54.9,537.0,58.3,494.0,61.5,65.0,56.5,23.0,57.3,309.0,77.8,18.0,,,65.2,23.0,54.2,417.0,False,57.62,63.62,-6.0,57.62,63.62
3184,55.5,326.0,50.0,2.0,53.3,661.0,65.2,23.0,56.7,157.0,,,0.0,1.0,43.1,51.0,63.2,19.0,56.7,30.0,True,56.14,40.75,15.39,56.14,40.75
3185,75.0,8.0,43.4,76.0,54.2,330.0,58.3,36.0,52.0,556.0,,,51.3,80.0,55.2,248.0,55.8,138.0,50.8,59.0,False,56.58,53.28,3.299999999999997,56.58,53.28
3186,52.3,65.0,53.3,15.0,52.8,269.0,58.3,36.0,56.7,30.0,55.3,38.0,,,47.8,46.0,66.7,24.0,51.6,124.0,True,54.68,55.35,-0.6700000000000017,54.68,55.35
3187,54.2,260.0,56.7,90.0,100.0,1.0,55.9,59.0,61.4,70.0,37.5,8.0,58.5,123.0,44.8,58.0,56.6,265.0,38.9,18.0,True,65.64,47.26,18.380000000000003,65.64,47.26
3188,58.5,265.0,50.0,8.0,58.8,34.0,60.0,5.0,54.1,37.0,57.7,163.0,61.5,78.0,63.4,131.0,49.8,219.0,63.2,19.0,False,56.28,59.12,-2.8399999999999963,56.28,59.12
3189,33.3,15.0,51.5,1502.0,58.3,103.0,55.7,70.0,50.0,4.0,,,83.3,18.0,44.8,58.0,48.8,43.0,41.2,17.0,True,49.76,54.52,-4.760000000000005,49.76,54.52
3190,59.0,83.0,51.8,652.0,44.8,58.0,42.9,28.0,56.3,16.0,,,28.6,7.0,53.8,13.0,55.8,43.0,45.5,33.0,True,50.96,45.92,5.039999999999999,50.96,45.92
3191,61.9,113.0,52.3,512.0,33.3,3.0,58.3,36.0,,,57.4,188.0,,,52.8,53.0,53.4,73.0,52.6,19.0,True,51.45,54.05,-2.5999999999999943,51.45,54.05
3192,53.0,355.0,52.5,40.0,58.5,82.0,,,56.3,300.0,,,59.5,328.0,52.2,23.0,42.9,7.0,51.4,37.0,True,55.08,51.5,3.5799999999999983,55.08,51.5
3193,,,58.0,848.0,44.8,58.0,50.0,34.0,60.9,174.0,70.0,40.0,43.8,16.0,66.7,30.0,39.1,23.0,48.0,25.0,False,53.42,53.52,-0.10000000000000142,53.42,53.52
3194,51.0,208.0,54.5,422.0,49.8,641.0,48.6,37.0,59.3,108.0,33.3,3.0,51.9,368.0,53.3,45.0,,,54.2,24.0,True,52.64,48.18,4.460000000000001,52.64,48.18
3195,42.9,35.0,54.8,31.0,54.7,172.0,,,64.7,34.0,0.0,1.0,77.8,18.0,,,48.6,397.0,64.3,14.0,True,54.27,47.68,6.590000000000003,54.27,47.68
3196,50.0,18.0,56.2,73.0,44.8,58.0,54.2,120.0,54.6,335.0,0.0,1.0,53.4,335.0,62.1,182.0,53.8,13.0,40.0,10.0,True,51.96,41.86,10.100000000000001,51.96,41.86
3197,57.4,406.0,52.5,657.0,54.7,172.0,53.7,311.0,57.8,64.0,48.0,50.0,54.5,33.0,53.3,30.0,58.9,56.0,54.2,312.0,True,55.22,53.78,1.4399999999999977,55.22,53.78
3198,58.0,81.0,48.9,90.0,0.0,2.0,48.8,43.0,54.8,513.0,50.0,8.0,53.4,348.0,58.3,36.0,65.0,183.0,55.0,80.0,False,42.1,56.34,-14.240000000000002,42.1,56.34
3199,42.9,14.0,47.8,23.0,48.3,87.0,52.1,96.0,60.0,25.0,50.0,114.0,57.0,86.0,49.2,61.0,,,69.6,46.0,False,50.22,56.45,-6.230000000000004,50.22,56.45
3200,54.2,722.0,58.3,283.0,59.6,52.0,40.0,20.0,58.2,158.0,,,,,28.6,14.0,53.7,177.0,53.5,170.0,False,54.06,45.27,8.79,54.06,45.27
3201,55.0,525.0,100.0,1.0,90.9,11.0,60.0,15.0,57.6,203.0,54.5,22.0,20.0,5.0,44.8,58.0,38.5,26.0,54.7,64.0,True,72.7,42.5,30.200000000000003,72.7,42.5
3202,53.3,30.0,72.7,11.0,68.5,54.0,46.4,56.0,55.6,63.0,33.3,6.0,63.6,11.0,44.8,58.0,59.6,94.0,40.9,22.0,True,59.3,48.44,10.86,59.3,48.44
3203,49.6,135.0,47.2,53.0,58.8,34.0,53.0,83.0,60.7,28.0,50.0,4.0,42.9,7.0,53.9,988.0,42.9,7.0,33.3,3.0,True,53.86,44.6,9.259999999999998,53.86,44.6
3204,72.2,18.0,81.0,21.0,,,63.6,44.0,53.0,963.0,,,51.8,369.0,48.3,87.0,49.6,141.0,51.1,751.0,True,67.45,50.2,17.25,67.45,50.2
3205,53.1,177.0,,,44.8,58.0,47.6,84.0,41.4,29.0,,,57.1,21.0,54.5,11.0,46.9,162.0,53.1,32.0,False,46.72,52.9,-6.18,46.72,52.9
3206,55.6,423.0,57.9,76.0,,,41.7,12.0,69.2,39.0,50.8,333.0,0.0,2.0,54.7,172.0,,,48.3,58.0,True,56.1,38.45,17.65,56.1,38.45
3207,58.0,138.0,56.5,292.0,54.7,172.0,,,100.0,1.0,,,50.0,28.0,33.3,9.0,70.6,68.0,33.3,6.0,True,67.3,46.8,20.5,67.3,46.8
3208,55.9,213.0,64.3,14.0,38.7,31.0,55.0,20.0,47.2,36.0,50.0,4.0,50.0,16.0,57.3,75.0,42.9,7.0,57.5,40.0,True,52.22,51.54,0.6799999999999997,52.22,51.54
3209,57.4,329.0,57.8,237.0,55.2,29.0,47.7,109.0,50.8,122.0,57.4,68.0,33.3,9.0,58.3,36.0,39.6,48.0,,,True,53.78,47.15,6.630000000000003,53.78,47.15
3210,53.6,261.0,,,60.9,87.0,61.2,49.0,61.8,178.0,65.2,23.0,51.8,112.0,54.7,172.0,50.9,55.0,,,True,59.38,55.65,3.730000000000004,59.38,55.65
3211,52.7,148.0,59.0,61.0,46.7,15.0,60.6,71.0,57.1,7.0,43.8,16.0,66.7,57.0,,,54.8,62.0,55.6,27.0,False,55.22,55.22,0.0,55.22,55.22
3212,18.2,11.0,,,55.0,291.0,42.9,7.0,,,51.3,39.0,56.1,506.0,63.1,564.0,58.3,36.0,50.1,467.0,False,38.7,55.78,-17.08,38.7,55.78
3213,53.8,234.0,60.6,175.0,38.1,21.0,72.7,11.0,,,51.3,39.0,62.1,301.0,48.3,87.0,28.6,7.0,27.8,18.0,True,56.3,43.62,12.68,56.3,43.62
3214,55.5,636.0,59.4,32.0,45.5,11.0,,,62.5,88.0,,,25.0,4.0,54.7,172.0,55.6,36.0,0.0,1.0,True,55.72,33.83,21.89,55.72,33.83
3215,61.3,111.0,54.5,22.0,80.0,10.0,81.0,58.0,57.5,294.0,59.4,64.0,,,55.2,834.0,20.0,5.0,53.6,28.0,True,66.86,47.05,19.810000000000002,66.86,47.05
3216,52.4,63.0,62.2,37.0,54.5,189.0,59.6,178.0,62.8,78.0,37.5,16.0,14.3,7.0,57.9,19.0,53.8,13.0,52.5,118.0,True,58.3,43.2,15.099999999999994,58.3,43.2
3217,62.5,136.0,51.9,451.0,65.4,104.0,87.5,8.0,,,46.0,63.0,50.0,4.0,44.8,58.0,61.4,70.0,50.0,2.0,True,66.82,50.44,16.379999999999995,66.82,50.44
3218,55.6,9.0,51.9,451.0,57.6,139.0,,,,,62.2,196.0,52.2,719.0,48.3,87.0,53.7,602.0,62.5,8.0,True,55.03,55.78,-0.75,55.03,55.78
3219,55.8,500.0,58.7,92.0,39.1,23.0,58.7,189.0,55.5,220.0,53.9,453.0,,,66.3,95.0,65.8,38.0,76.9,13.0,False,53.56,65.72,-12.159999999999997,53.56,65.72
3220,55.8,500.0,66.2,219.0,54.9,461.0,47.8,157.0,50.0,6.0,44.7,38.0,36.4,22.0,53.1,175.0,45.5,11.0,54.8,31.0,True,54.94,46.9,8.04,54.94,46.9
3221,20.0,5.0,39.3,28.0,54.5,849.0,37.5,8.0,0.0,1.0,55.8,500.0,50.0,6.0,,,50.0,36.0,64.9,37.0,False,30.26,55.18,-24.919999999999998,30.26,55.18
