Winrate_Blue_Top,Games_Blue_Top,Winrate_Blue_Jungle,Games_Blue_Jungle,Winrate_Blue_Mid,Games_Blue_Mid,Winrate_Blue_Carry,Games_Blue_Carry,Winrate_Blue_Support,Games_Blue_Support,Winrate_Red_Top,Games_Red_Top,Winrate_Red_Jungle,Games_Red_Jungle,Winrate_Red_Mid,Games_Red_Mid,Winrate_Red_Carry,Games_Red_Carry,Winrate_Red_Support,Games_Red_Support,blue_winrates_avg,red_winrates_avg,avg_win_dif,blue_games_avg,red_games_avg,Outcome
,,60.9,384.0,54.6,108.0,46.3,54.0,48.9,88.0,50.8,59.0,,,65.1,43.0,60.0,5.0,57.1,7.0,52.68,46.6,6.079999999999998,126.8,22.8,True
65.5,29.0,59.1,66.0,65.1,43.0,56.8,37.0,75.0,16.0,53.6,780.0,50.0,30.0,47.8,23.0,41.7,12.0,0.0,3.0,64.3,38.62,25.68,38.2,169.6,True
60.0,5.0,50.0,10.0,54.4,180.0,52.9,68.0,54.9,51.0,55.4,478.0,51.9,216.0,56.7,224.0,40.0,5.0,75.0,16.0,54.44,55.8,-1.3599999999999994,62.8,187.8,False
0.0,3.0,42.1,19.0,60.0,10.0,43.8,48.0,0.0,3.0,46.7,15.0,57.1,105.0,43.8,64.0,46.8,79.0,57.1,7.0,29.18,50.3,-21.119999999999997,16.6,54.0,False
50.0,8.0,51.3,1029.0,51.2,41.0,47.2,108.0,100.0,1.0,47.8,23.0,42.9,28.0,0.0,1.0,55.5,146.0,,,59.94,29.24,30.7,237.4,39.6,True
53.6,522.0,64.1,128.0,50.0,4.0,47.1,34.0,50.1,1177.0,65.6,61.0,42.9,28.0,64.3,70.0,52.0,50.0,29.4,17.0,52.98,50.84,2.1399999999999935,373.0,45.2,True
60.0,15.0,,,50.0,2.0,47.3,93.0,51.2,84.0,56.3,327.0,42.9,28.0,57.4,115.0,60.0,10.0,52.7,129.0,52.12,53.86,-1.740000000000002,38.8,121.8,False
52.1,1481.0,39.6,144.0,41.9,31.0,16.7,6.0,50.0,6.0,,,42.9,7.0,,,75.0,8.0,59.5,79.0,40.06,35.48,4.580000000000005,333.6,18.8,False
51.1,47.0,53.4,642.0,54.1,268.0,50.0,4.0,33.3,9.0,66.7,63.0,60.9,23.0,60.3,58.0,57.9,57.0,100.0,1.0,48.38,69.16,-20.779999999999994,194.0,40.4,False
60.0,5.0,60.9,23.0,33.3,9.0,65.0,20.0,,,37.5,32.0,0.0,3.0,52.1,48.0,,,0.0,1.0,54.8,,,,,True
,,61.0,172.0,53.3,15.0,53.6,28.0,53.3,45.0,52.6,95.0,61.9,63.0,50.0,2.0,57.1,21.0,52.8,36.0,55.3,54.88,0.4199999999999946,52.0,43.4,False
56.2,331.0,60.9,23.0,55.6,72.0,53.1,147.0,57.4,204.0,52.5,651.0,41.1,56.0,68.8,16.0,51.7,329.0,52.9,274.0,56.64,53.4,3.240000000000002,155.4,265.2,True
55.6,18.0,53.9,566.0,51.3,351.0,53.9,2649.0,56.0,25.0,58.0,143.0,63.6,11.0,,,56.5,92.0,64.9,57.0,54.14,48.6,5.539999999999999,721.8,60.6,False
53.3,15.0,58.3,36.0,54.2,142.0,57.1,14.0,51.9,214.0,50.0,98.0,50.0,6.0,51.8,689.0,,,55.5,308.0,54.96,41.46,13.5,84.2,220.2,False
56.1,205.0,40.0,20.0,44.4,9.0,54.9,264.0,58.4,262.0,59.3,113.0,67.1,158.0,51.0,98.0,62.5,16.0,100.0,1.0,50.76,67.98,-17.220000000000006,152.0,77.2,False
62.9,35.0,53.8,364.0,64.3,42.0,80.0,5.0,,,42.9,21.0,83.3,6.0,,,43.8,16.0,51.4,70.0,65.25,,,,,True
100.0,2.0,77.8,18.0,77.8,9.0,,,58.6,423.0,52.4,126.0,57.9,95.0,60.7,61.0,60.0,5.0,49.1,273.0,78.55,56.02,22.529999999999994,90.4,112.0,True
50.0,12.0,59.0,188.0,54.5,11.0,83.3,6.0,69.2,13.0,,,,,51.1,710.0,54.7,700.0,0.0,2.0,63.2,21.16,42.040000000000006,46.0,282.4,True
50.0,6.0,58.4,209.0,52.1,119.0,45.1,82.0,61.5,13.0,80.0,5.0,60.0,5.0,100.0,3.0,67.0,91.0,54.5,563.0,53.42,72.3,-18.879999999999995,85.8,133.4,False
25.0,4.0,59.1,22.0,56.0,25.0,61.4,70.0,56.0,84.0,28.0,25.0,76.9,26.0,57.4,47.0,100.0,2.0,,,51.5,52.46,-0.9600000000000009,41.0,20.0,False
56.5,46.0,25.0,4.0,44.4,9.0,57.3,171.0,30.0,10.0,61.4,44.0,57.1,182.0,100.0,3.0,37.5,8.0,100.0,1.0,42.64,71.2,-28.560000000000002,48.0,47.6,False
55.6,27.0,70.5,61.0,48.8,84.0,62.5,24.0,59.1,22.0,63.4,41.0,0.0,1.0,57.1,7.0,83.3,6.0,60.0,10.0,59.3,52.76,6.539999999999999,43.6,13.0,True
22.2,9.0,55.6,18.0,55.6,36.0,0.0,2.0,87.5,8.0,54.1,290.0,50.0,10.0,100.0,1.0,83.3,6.0,64.9,37.0,44.18,70.46,-26.279999999999994,14.6,68.8,False
48.6,35.0,44.4,9.0,60.1,193.0,83.3,6.0,28.6,7.0,55.7,79.0,66.7,15.0,45.8,24.0,,,52.9,17.0,53.0,44.22,8.780000000000001,50.0,27.0,True
50.0,70.0,47.7,128.0,,,60.0,5.0,45.5,11.0,58.6,203.0,62.5,8.0,,,45.6,57.0,55.8,43.0,50.8,44.5,6.299999999999997,42.8,62.2,False
50.0,70.0,58.1,62.0,33.3,3.0,,,53.4,358.0,100.0,1.0,68.4,19.0,44.4,18.0,60.0,5.0,55.4,193.0,48.7,65.64,-16.939999999999998,98.6,47.2,False
,,50.0,16.0,,,71.4,7.0,50.0,12.0,35.3,17.0,,,,,58.3,36.0,55.3,38.0,57.13,29.78,27.35,7.0,18.2,False
50.0,2.0,,,58.3,599.0,46.3,41.0,36.4,11.0,50.0,10.0,50.0,4.0,,,80.0,5.0,70.0,10.0,47.75,50.0,-2.25,130.6,5.8,False
,,50.0,8.0,,,80.0,5.0,54.9,71.0,50.0,44.0,51.9,449.0,30.6,62.0,59.7,119.0,54.2,297.0,61.63,49.28,12.350000000000001,16.8,194.2,True
73.9,23.0,50.0,4.0,54.5,22.0,60.0,5.0,,,,,66.7,30.0,57.1,21.0,,,43.5,23.0,59.6,,,,,True
52.3,1007.0,50.9,57.0,,,49.4,77.0,52.4,63.0,51.4,74.0,59.4,133.0,49.5,204.0,60.0,5.0,,,51.25,44.06,7.189999999999998,240.8,83.2,False
61.0,136.0,54.2,131.0,54.4,327.0,68.2,85.0,0.0,1.0,33.3,12.0,53.6,207.0,72.7,11.0,83.3,6.0,68.8,16.0,47.56,62.34,-14.780000000000001,136.0,50.4,False
51.3,267.0,64.0,25.0,53.9,445.0,83.3,6.0,61.0,100.0,59.2,169.0,53.8,727.0,,,33.3,15.0,50.0,30.0,62.7,39.26,23.440000000000005,168.6,188.2,True
58.5,82.0,52.5,263.0,,,55.2,67.0,55.0,422.0,49.0,49.0,0.0,2.0,61.1,36.0,0.0,1.0,46.7,45.0,55.3,31.36,23.939999999999998,166.8,26.6,True
58.5,65.0,70.4,27.0,61.3,106.0,55.3,159.0,55.1,225.0,64.7,85.0,52.1,71.0,0.0,1.0,59.6,47.0,65.2,46.0,60.12,48.32,11.799999999999997,116.4,50.0,True
54.2,249.0,69.0,42.0,42.1,19.0,56.8,37.0,55.6,18.0,58.5,65.0,16.7,6.0,0.0,3.0,47.5,179.0,47.1,34.0,55.54,33.96,21.58,73.0,57.4,True
51.5,66.0,69.0,42.0,55.2,87.0,56.8,37.0,52.1,94.0,56.8,44.0,57.1,189.0,50.0,4.0,42.9,7.0,60.0,5.0,56.92,53.36,3.5600000000000023,65.2,49.8,False
53.3,195.0,69.0,42.0,50.0,2.0,48.6,37.0,25.0,4.0,63.0,27.0,52.8,434.0,64.7,17.0,50.0,50.0,54.5,332.0,49.18,57.0,-7.82,56.0,172.0,False
57.2,152.0,54.0,1172.0,69.0,42.0,61.5,13.0,28.0,25.0,50.0,78.0,46.7,15.0,57.1,63.0,45.7,46.0,40.0,5.0,53.94,47.9,6.039999999999999,280.8,41.4,True
59.2,130.0,46.7,75.0,0.0,2.0,53.7,259.0,52.1,752.0,46.6,238.0,66.7,12.0,53.2,139.0,55.3,159.0,47.8,23.0,42.34,53.92,-11.579999999999998,243.6,114.2,False
51.6,64.0,69.0,42.0,58.3,103.0,56.8,37.0,70.4,27.0,58.5,439.0,57.1,28.0,33.3,6.0,61.1,208.0,66.7,30.0,61.22,55.34,5.8799999999999955,54.6,142.2,True
58.5,65.0,69.0,42.0,42.6,47.0,55.3,159.0,,,51.4,179.0,65.8,76.0,53.2,126.0,,,52.9,17.0,56.35,,,,,True
54.4,340.0,55.3,76.0,59.2,152.0,50.9,226.0,50.0,6.0,51.3,150.0,69.0,42.0,50.0,4.0,61.5,13.0,55.3,76.0,53.96,57.42,-3.460000000000001,160.0,57.0,True
52.5,99.0,69.0,42.0,33.3,3.0,14.3,7.0,35.3,17.0,,,60.0,60.0,67.7,31.0,56.8,44.0,41.7,24.0,40.88,45.24,-4.359999999999999,33.6,31.8,False
50.0,2.0,20.0,5.0,53.2,594.0,54.3,46.0,57.1,21.0,57.9,19.0,70.4,27.0,,,46.4,28.0,50.0,22.0,46.92,44.94,1.980000000000004,133.6,19.2,False
57.4,298.0,69.0,42.0,52.7,582.0,61.5,13.0,56.5,23.0,59.8,102.0,50.0,12.0,38.7,62.0,,,52.3,176.0,59.42,40.16,19.260000000000005,191.6,70.4,True
68.4,19.0,51.1,327.0,,,65.0,40.0,61.8,165.0,57.2,502.0,69.0,42.0,,,50.0,2.0,50.0,40.0,61.58,45.24,16.339999999999996,110.2,117.2,True
65.5,139.0,69.0,42.0,61.7,107.0,14.3,7.0,58.1,74.0,39.7,58.0,39.3,28.0,55.3,228.0,,,52.3,176.0,53.72,37.32,16.4,73.8,98.0,True
52.2,23.0,69.0,42.0,50.0,4.0,61.5,13.0,100.0,2.0,42.9,28.0,33.3,3.0,52.2,23.0,52.0,98.0,58.1,43.0,66.54,47.7,18.840000000000003,16.8,39.0,True
57.0,284.0,70.4,27.0,,,50.0,2.0,44.4,18.0,44.2,206.0,37.5,8.0,66.7,3.0,31.6,19.0,0.0,4.0,55.45,36.0,19.450000000000003,66.2,48.0,True
50.5,93.0,69.0,42.0,60.0,10.0,50.0,2.0,36.8,38.0,,,55.2,250.0,41.3,46.0,52.8,36.0,57.1,7.0,53.26,41.28,11.979999999999997,37.0,67.8,True
,,50.0,4.0,53.9,883.0,55.3,159.0,53.8,429.0,55.4,92.0,55.4,576.0,,,63.0,46.0,54.7,159.0,53.25,45.7,7.549999999999997,295.0,174.6,False
34.6,52.0,51.4,35.0,0.0,2.0,50.0,4.0,43.4,113.0,45.2,31.0,69.0,42.0,37.9,29.0,56.8,37.0,50.0,6.0,35.88,51.78,-15.899999999999999,41.2,29.0,False
59.5,84.0,50.0,28.0,47.7,44.0,60.0,5.0,57.1,14.0,40.0,10.0,52.0,25.0,31.6,19.0,14.3,7.0,41.7,12.0,54.86,35.92,18.939999999999998,35.0,14.6,True
47.6,42.0,69.0,42.0,57.6,340.0,55.3,159.0,70.0,10.0,56.9,160.0,43.5,92.0,65.2,23.0,51.1,427.0,52.7,292.0,59.9,53.88,6.019999999999996,118.6,198.8,True
57.8,339.0,71.4,7.0,51.7,29.0,55.6,36.0,52.7,292.0,55.1,49.0,52.0,25.0,48.9,929.0,56.8,37.0,50.0,16.0,57.84,52.56,5.280000000000001,140.6,211.2,True
60.8,166.0,69.0,42.0,52.4,105.0,50.0,6.0,56.5,92.0,83.3,6.0,50.8,449.0,,,40.0,5.0,75.0,4.0,57.74,49.82,7.920000000000002,82.2,92.8,True
47.4,19.0,66.7,12.0,60.4,48.0,55.3,159.0,37.5,16.0,60.0,15.0,52.9,68.0,25.0,4.0,75.0,8.0,50.7,67.0,53.46,52.72,0.740000000000002,50.8,32.4,False
33.3,3.0,48.0,406.0,58.3,398.0,60.0,5.0,63.0,27.0,66.7,24.0,54.6,108.0,0.0,2.0,0.0,1.0,28.6,7.0,52.52,29.98,22.540000000000003,167.8,28.4,True
66.7,24.0,53.5,995.0,60.2,128.0,56.8,37.0,50.0,4.0,77.8,9.0,57.1,35.0,62.7,51.0,52.2,23.0,48.9,90.0,57.44,59.74,-2.3000000000000043,237.6,41.6,False
55.3,47.0,53.0,198.0,25.0,4.0,52.9,68.0,54.3,35.0,66.7,24.0,83.3,6.0,47.8,46.0,56.8,37.0,49.6,250.0,48.1,60.84,-12.740000000000002,70.4,72.6,False
54.3,35.0,66.7,12.0,54.6,350.0,56.8,37.0,63.3,30.0,25.0,8.0,40.7,54.0,72.0,25.0,25.0,8.0,0.0,1.0,59.14,32.54,26.6,92.8,19.2,True
50.0,14.0,,,46.3,54.0,33.3,3.0,53.3,60.0,47.1,51.0,60.0,5.0,66.7,6.0,100.0,3.0,52.6,116.0,45.72,65.28,-19.560000000000002,26.2,36.2,False
56.8,37.0,50.0,4.0,51.5,410.0,14.3,7.0,52.6,1346.0,53.8,576.0,50.0,10.0,70.8,48.0,51.4,1591.0,66.7,132.0,45.04,58.54,-13.5,360.8,471.4,False
45.5,11.0,69.0,42.0,52.0,150.0,55.3,159.0,50.0,2.0,,,66.0,153.0,50.0,2.0,35.0,20.0,50.0,80.0,54.36,40.2,14.159999999999997,72.8,51.0,False
52.2,69.0,69.8,53.0,50.0,4.0,54.3,35.0,33.3,12.0,51.9,803.0,50.0,4.0,46.2,13.0,55.3,159.0,49.1,108.0,51.92,50.5,1.4200000000000017,34.6,217.4,False
58.8,34.0,69.0,42.0,57.1,7.0,55.3,159.0,66.7,3.0,56.5,23.0,77.8,9.0,60.3,68.0,0.0,1.0,38.2,34.0,61.38,46.56,14.82,49.0,27.0,True
40.7,91.0,62.5,88.0,,,47.2,36.0,48.6,37.0,57.1,7.0,55.7,341.0,100.0,1.0,56.8,37.0,58.2,220.0,49.75,65.56,-15.810000000000002,50.4,121.2,False
50.0,152.0,37.5,16.0,0.0,1.0,48.6,37.0,58.1,31.0,53.6,84.0,55.6,36.0,,,77.8,9.0,40.0,25.0,38.84,45.4,-6.559999999999995,47.4,30.8,False
56.6,380.0,63.8,47.0,27.3,22.0,61.5,13.0,0.0,2.0,56.3,600.0,60.5,43.0,58.0,119.0,42.1,38.0,,,41.84,43.38,-1.5399999999999991,92.8,160.0,False
66.7,33.0,52.2,23.0,0.0,1.0,55.3,159.0,60.4,53.0,50.0,8.0,51.7,1211.0,51.8,282.0,50.0,6.0,54.0,137.0,46.92,51.5,-4.579999999999998,53.8,328.8,False
66.2,133.0,14.3,7.0,,,57.7,71.0,0.0,3.0,100.0,1.0,23.5,17.0,100.0,1.0,55.3,159.0,29.2,24.0,34.55,61.6,-27.050000000000004,42.8,40.4,False
55.1,138.0,54.5,11.0,52.3,279.0,59.7,119.0,54.5,22.0,58.8,85.0,52.4,187.0,58.8,17.0,56.8,37.0,61.9,21.0,55.22,57.74,-2.520000000000003,113.8,69.4,False
68.1,116.0,50.0,40.0,52.3,279.0,58.4,89.0,55.0,218.0,66.7,3.0,52.6,234.0,54.2,249.0,48.6,37.0,59.1,22.0,56.76,56.24,0.519999999999996,148.4,109.0,True
,,56.2,723.0,66.7,3.0,56.8,37.0,52.2,205.0,,,58.4,486.0,53.4,401.0,50.7,69.0,52.2,90.0,57.97,42.94,15.030000000000001,193.6,209.2,False
41.2,17.0,,,66.7,3.0,61.5,13.0,28.6,7.0,46.6,58.0,0.0,2.0,58.3,12.0,50.7,73.0,40.0,20.0,49.5,39.12,10.380000000000003,8.0,33.0,True
54.9,415.0,64.2,81.0,0.0,1.0,,,72.2,18.0,54.3,35.0,53.6,901.0,54.8,31.0,53.5,142.0,52.5,474.0,47.82,53.74,-5.920000000000002,103.0,316.6,False
55.2,317.0,54.6,454.0,,,55.3,159.0,40.9,88.0,66.7,30.0,65.3,72.0,52.7,692.0,60.0,5.0,54.6,291.0,51.5,59.86,-8.36,203.6,218.0,False
83.3,6.0,53.5,198.0,58.1,31.0,48.6,37.0,61.5,13.0,51.2,84.0,,,56.0,100.0,53.3,214.0,60.9,23.0,61.0,44.28,16.72,57.0,84.2,False
33.3,3.0,51.0,155.0,28.6,7.0,40.0,20.0,46.2,13.0,58.1,229.0,,,69.9,83.0,55.3,159.0,58.3,240.0,39.82,48.32,-8.5,39.6,142.2,False
58.1,229.0,,,69.9,83.0,55.3,159.0,50.0,2.0,54.2,321.0,53.7,67.0,53.1,635.0,52.7,241.0,44.4,27.0,58.32,51.62,6.700000000000003,94.6,258.2,False
,,53.5,243.0,100.0,1.0,53.1,514.0,50.0,94.0,52.0,25.0,60.3,68.0,52.8,269.0,55.3,159.0,59.6,52.0,64.15,56.0,8.150000000000006,170.4,114.6,True
0.0,2.0,57.1,35.0,50.0,4.0,35.3,17.0,40.0,60.0,46.2,277.0,,,51.1,47.0,41.7,12.0,48.0,25.0,36.48,37.4,-0.9200000000000017,23.6,72.2,False
,,47.4,133.0,50.0,162.0,56.9,290.0,55.9,290.0,50.0,2.0,56.6,320.0,58.1,31.0,14.3,7.0,51.6,124.0,52.55,46.12,6.43,175.0,96.8,True
60.6,66.0,53.4,294.0,57.5,438.0,48.6,37.0,50.0,18.0,57.8,45.0,32.4,37.0,50.0,32.0,72.2,18.0,64.7,34.0,54.02,55.42,-1.3999999999999986,170.6,33.2,True
57.3,309.0,51.9,77.0,68.9,45.0,61.5,13.0,57.3,75.0,,,57.5,120.0,50.0,4.0,,,66.7,33.0,59.38,34.84,24.54,103.8,31.4,False
0.0,2.0,20.0,5.0,50.0,6.0,,,46.0,137.0,,,53.4,294.0,45.1,153.0,48.6,37.0,54.7,258.0,29.0,40.36,-11.36,30.0,148.4,False
40.0,5.0,53.4,294.0,40.0,5.0,55.3,159.0,46.2,52.0,40.7,27.0,53.6,110.0,30.0,10.0,,,70.3,37.0,46.98,38.92,8.059999999999995,103.0,36.8,False
60.7,28.0,62.0,631.0,37.5,8.0,55.3,159.0,45.5,11.0,59.2,49.0,57.7,52.0,54.5,22.0,50.0,2.0,,,52.2,44.28,7.920000000000002,167.4,25.0,False
52.1,142.0,50.6,87.0,57.1,77.0,55.3,159.0,,,48.3,594.0,,,60.8,255.0,58.3,24.0,100.0,4.0,53.78,,,,,False
60.8,97.0,54.5,22.0,45.6,79.0,48.6,37.0,62.5,8.0,63.6,162.0,34.4,32.0,71.6,74.0,62.0,50.0,58.0,157.0,54.4,57.92,-3.520000000000003,48.6,95.0,True
50.9,860.0,56.9,239.0,33.3,3.0,52.3,539.0,42.9,14.0,52.9,17.0,48.1,27.0,,,20.0,5.0,54.5,11.0,47.26,35.1,12.159999999999997,331.0,12.0,False
53.2,171.0,57.1,42.0,,,57.7,196.0,50.0,4.0,56.0,25.0,51.5,66.0,,,50.9,391.0,48.4,31.0,54.5,41.36,13.14,82.6,102.6,True
53.8,714.0,53.5,43.0,,,55.4,56.0,56.5,46.0,54.4,574.0,,,63.6,22.0,28.6,7.0,59.3,54.0,54.8,41.18,13.619999999999997,171.8,131.4,False
56.7,97.0,57.1,7.0,53.6,586.0,54.5,55.0,59.3,54.0,53.8,13.0,,,50.0,10.0,45.8,24.0,56.1,123.0,56.24,41.14,15.100000000000001,159.8,34.0,False
47.4,19.0,72.7,11.0,54.5,1003.0,56.5,69.0,42.9,14.0,52.8,2025.0,33.3,3.0,51.1,229.0,58.4,197.0,56.8,37.0,54.8,50.48,4.32,223.2,498.2,True
58.5,272.0,66.7,18.0,55.1,530.0,56.3,151.0,54.2,273.0,0.0,2.0,52.7,592.0,0.0,4.0,55.5,146.0,42.9,14.0,58.16,30.22,27.939999999999998,248.8,151.6,True
48.2,139.0,58.7,172.0,54.0,50.0,66.7,3.0,58.2,55.0,,,,,50.0,98.0,52.0,50.0,42.9,14.0,57.16,28.98,28.179999999999996,83.8,32.4,True
0.0,1.0,38.8,49.0,56.0,25.0,33.3,3.0,60.5,114.0,61.5,122.0,67.1,79.0,55.4,1761.0,,,,,37.72,36.8,0.9200000000000017,38.4,392.4,False
,,,,,,51.5,33.0,56.0,109.0,,,60.4,53.0,62.6,99.0,40.0,10.0,42.9,14.0,53.75,41.18,12.57,28.4,35.2,True
50.0,114.0,61.5,96.0,63.5,85.0,60.7,206.0,,,51.9,183.0,52.9,104.0,56.7,233.0,50.0,58.0,42.9,14.0,58.92,inf,-inf,,inf,True
52.9,70.0,,,57.9,76.0,,,50.0,6.0,61.6,146.0,58.3,24.0,66.7,6.0,40.0,10.0,53.3,557.0,53.6,55.98,-2.3799999999999955,30.4,148.6,True
37.5,8.0,30.0,10.0,,,57.6,59.0,59.3,54.0,59.5,326.0,,,58.6,292.0,31.3,16.0,51.9,1147.0,46.1,40.26,5.840000000000003,26.2,356.2,False
,,53.1,211.0,73.9,23.0,61.9,42.0,59.2,71.0,41.3,109.0,62.8,86.0,28.6,7.0,61.5,26.0,60.5,114.0,62.03,50.94,11.090000000000003,69.4,68.4,True
,,100.0,2.0,66.7,18.0,40.0,5.0,71.4,7.0,54.3,138.0,42.9,7.0,56.3,442.0,55.8,129.0,50.0,6.0,69.53,51.86,17.67,6.4,144.4,True
51.8,83.0,,,52.3,298.0,37.5,32.0,,,49.1,532.0,41.2,51.0,43.8,16.0,41.2,17.0,42.9,14.0,47.2,inf,-inf,,inf,True
62.5,8.0,25.0,12.0,53.2,299.0,54.2,83.0,46.7,92.0,58.8,34.0,53.6,28.0,52.4,506.0,56.4,94.0,42.9,14.0,48.32,52.82,-4.5,98.8,135.2,False
,,48.8,41.0,52.6,287.0,66.7,6.0,52.1,71.0,53.0,445.0,58.4,238.0,52.9,174.0,,,42.9,14.0,55.05,41.44,13.61,81.0,174.2,False
,,46.2,13.0,,,56.2,162.0,59.3,54.0,55.7,61.0,48.6,37.0,52.6,19.0,,,56.0,150.0,53.9,42.58,11.32,45.8,53.4,False
55.2,29.0,57.1,212.0,,,28.6,7.0,51.7,58.0,55.1,414.0,56.5,138.0,51.9,52.0,,,59.3,54.0,48.15,44.56,3.5899999999999963,61.2,131.6,True
,,57.1,21.0,63.0,154.0,50.0,2.0,60.5,114.0,57.9,292.0,38.5,26.0,50.0,4.0,59.1,22.0,40.0,20.0,57.65,49.1,8.549999999999997,58.2,72.8,False
,,55.9,127.0,52.5,297.0,,,59.3,54.0,72.7,11.0,51.3,1029.0,53.3,15.0,80.0,15.0,50.4,226.0,55.9,61.54,-5.640000000000001,95.6,259.2,True
37.5,8.0,58.3,72.0,57.7,182.0,60.0,10.0,59.3,54.0,52.2,534.0,54.4,57.0,60.9,253.0,60.6,71.0,60.0,5.0,54.56,57.62,-3.059999999999995,65.2,184.0,True
62.5,80.0,0.0,3.0,,,45.5,22.0,47.4,19.0,51.5,559.0,,,66.7,3.0,51.2,84.0,59.3,54.0,38.85,45.74,-6.890000000000001,24.8,140.0,False
63.3,90.0,62.8,156.0,0.0,3.0,61.7,120.0,25.0,4.0,51.7,623.0,100.0,2.0,,,68.8,16.0,59.3,54.0,42.56,55.96,-13.399999999999999,74.6,139.0,False
55.2,29.0,53.3,60.0,36.4,11.0,50.0,52.0,57.1,14.0,50.0,4.0,40.8,71.0,,,42.9,14.0,55.0,238.0,50.4,37.74,12.659999999999997,33.2,65.4,True
53.0,115.0,64.7,34.0,53.5,965.0,45.5,44.0,42.9,14.0,50.7,67.0,37.5,8.0,57.6,33.0,37.5,16.0,56.8,271.0,51.92,48.02,3.8999999999999986,234.4,79.0,True
52.1,96.0,60.7,28.0,28.6,7.0,57.1,7.0,55.6,72.0,43.7,71.0,37.5,8.0,58.2,55.0,45.0,20.0,42.9,14.0,50.82,45.46,5.359999999999999,42.0,33.6,False
,,67.6,34.0,57.2,1120.0,,,42.9,14.0,55.0,513.0,54.9,113.0,54.5,77.0,53.3,15.0,,,55.9,43.54,12.36,233.6,143.6,False
54.5,11.0,40.9,22.0,53.8,932.0,40.0,10.0,53.8,199.0,81.3,16.0,,,,,,,42.9,14.0,48.6,24.84,23.76,234.8,6.0,False
20.0,5.0,0.0,1.0,0.0,1.0,60.0,10.0,66.7,6.0,60.3,58.0,66.7,12.0,,,72.7,11.0,59.3,54.0,29.34,51.8,-22.459999999999997,4.6,27.0,False
66.7,15.0,59.7,290.0,,,33.3,18.0,40.0,5.0,44.4,9.0,43.8,16.0,100.0,2.0,55.6,36.0,,,49.92,48.76,1.1600000000000037,65.6,12.6,False
64.3,14.0,45.2,42.0,51.7,29.0,53.2,308.0,59.3,54.0,52.2,534.0,30.4,23.0,61.9,97.0,53.7,451.0,0.0,1.0,54.74,39.64,15.100000000000001,89.4,221.2,True
42.3,26.0,,,55.7,264.0,,,,,60.0,5.0,63.8,80.0,56.6,76.0,65.4,52.0,59.3,54.0,49.0,inf,-inf,,inf,True
,,,,50.0,6.0,57.1,14.0,,,64.6,48.0,54.9,122.0,66.7,6.0,38.8,67.0,46.2,13.0,53.55,inf,-inf,,inf,False
53.3,15.0,33.3,15.0,59.3,167.0,55.7,341.0,59.3,54.0,55.7,88.0,50.0,2.0,55.6,9.0,52.2,23.0,,,52.18,42.7,9.479999999999997,118.4,24.4,True
52.9,278.0,53.1,638.0,0.0,3.0,,,54.5,11.0,50.0,44.0,52.8,271.0,52.9,17.0,42.9,7.0,50.0,2.0,40.12,49.72,-9.600000000000001,186.0,68.2,False
52.2,534.0,63.2,19.0,,,42.9,7.0,,,55.4,56.0,53.4,910.0,57.4,249.0,43.3,180.0,0.0,1.0,52.77,,,,inf,True
52.9,741.0,,,55.8,608.0,62.6,257.0,59.3,54.0,58.5,118.0,53.0,1284.0,,,60.0,5.0,54.9,113.0,57.65,45.28,12.369999999999997,332.0,304.0,False
70.6,51.0,50.2,229.0,51.4,35.0,57.8,441.0,54.3,105.0,53.1,290.0,53.6,138.0,56.5,400.0,42.9,7.0,50.0,10.0,56.86,51.22,5.640000000000001,172.2,169.0,True
0.0,2.0,43.8,16.0,22.2,9.0,49.0,51.0,31.9,47.0,50.4,452.0,60.0,70.0,25.0,4.0,58.8,34.0,,,29.38,38.84,-9.460000000000004,25.0,112.0,False
56.0,125.0,50.0,32.0,63.9,36.0,,,57.4,383.0,16.7,6.0,,,50.3,183.0,49.0,51.0,67.6,37.0,56.82,36.72,20.1,115.2,55.4,True
54.2,24.0,0.0,2.0,44.4,9.0,51.6,636.0,59.9,152.0,,,50.0,4.0,100.0,1.0,49.0,51.0,46.8,77.0,42.02,49.16,-7.1399999999999935,164.6,26.6,False
81.4,59.0,33.3,3.0,51.5,33.0,25.0,4.0,,,46.2,13.0,57.5,266.0,48.7,76.0,43.8,16.0,65.8,38.0,47.8,inf,-inf,,inf,True
61.5,13.0,25.0,4.0,100.0,1.0,66.7,12.0,,,48.3,149.0,58.8,17.0,64.4,90.0,60.6,33.0,58.8,17.0,63.3,inf,-inf,,inf,True
47.1,51.0,50.0,2.0,41.5,41.0,43.8,16.0,,,54.2,24.0,75.0,36.0,,,53.0,115.0,56.5,124.0,45.6,,,,,False
54.1,920.0,25.0,4.0,54.9,122.0,49.0,51.0,54.8,42.0,,,55.9,640.0,50.3,569.0,44.4,9.0,54.7,86.0,47.56,41.06,6.5,227.8,260.8,False
51.4,216.0,63.2,133.0,,,0.0,2.0,0.0,2.0,53.4,148.0,67.2,61.0,69.0,29.0,59.0,61.0,60.0,130.0,28.65,61.72,-33.07,70.6,85.8,False
100.0,1.0,61.5,13.0,56.2,73.0,59.3,27.0,53.6,28.0,,,53.9,646.0,57.1,282.0,50.0,40.0,54.5,11.0,66.12,43.1,23.020000000000003,28.4,195.8,True
